MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language
ADA7460CC0CD19F71,プロタミン２ｍＬ,ドブタミン２ｍＬ,マニュアルを遵守する。緊急時の体制については救急部のマニュアルを見直し、院内マニュアルとの整合性を確認する。,,1,ADA7460CC0CD19F71,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,看護師,ja
AE8CED0BDD6039273,陽性,陰性,・病理結果が報告されたら術者による復唱及び病理医は必ず間違いないことを確認する。・結果報告は、2名で確認し実施しているが、術者とのやりとりを確認するため報告者側もスピーカーホーンにして報告する。・センチネルリンパ節の迅速病理においては、病理依頼書に結果を記載した記録を気送管（またはFAX）で手術室に送る。,右乳癌に対してセンチネルリンパ節生検を行い、生検の術中迅速病理診断の結果次第で腋窩リンパ節廓清術を追加するかを決定する方針で手術が行われた。術中にセンチネルリンパ節1個を提出し、術中迅速の結果は手術室内で病理医より内線電話で結果を聞いた。病理医は、診断結果を2名で確認して電話を行った。内線電話は、病理より電話があった時点でスピーカー設定にして手術室内の乳腺外科医2名、後期研修医、初期研修医、医学生、看護師2名、麻酔科医にも聞こえる状態であった。応答から陰性と確信して腋窩への追加処置は行わずに手術を終えた。患者へは、麻酔郭清後に迅速の結果は陰性であったことを伝え、最終的な判断は、術後のパーマネント報告を受けてからとなることを伝えた。術後6日目に退院した。同日の夜間に外来予約のある患者のカルテを一通り確認している際、当該患者の病理迅速診断報告の記録（病理診断結果、陽性）と術者の認識に齟齬があることに気づいた。,1,AE8CED0BDD6039273,https://www.med-safe.jp/mpsearch/SearchReportResult.action,病理医,手術チーム（乳腺外科医2名、後期研修医、初期研修医、医学生、看護師2名、麻酔科医）,ja
AEBBA852F7AB99904,ノルアドレナリン,アドレナリン,・口頭指示受けマニュアルの再周知（復唱すること）。・急変時対応の学習会。,急変時であり、口頭指示のノルアドレナリンをアドレナリンと聞き間違えた。ノルアドレナリン5Aの指示であったが、救急カート内の定数は2Aしかなかった。この病棟では急変対応時にノルアドレナリンでの昇圧指示はまれであった。,1,AEBBA852F7AB99904,https://www.med-safe.jp/mpsearch/SearchReportResult.action,,,ja
H0322FBB58A5268B0,0.5ｍｌ,2.5ｍｌ,指示の復唱、声出し確認をする。残量ではなく基本的に投与量を声に出して使用する。ダブルチェックを確実にする。,鎮静下にて胃内視鏡検査実施中、検査開始時にミダゾラム2.5ｍｌ次に0.5ｍｌ投与し残7ｍｌで3回目のミダゾラム投与時、医師の指示0.5ｍｌを2.5ｍｌと聞き間違えて投与してしまった。,1,H0322FBB58A5268B0,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,,ja
H06BA1056BCCF90E9,台を下して,左を下して,きちんと聞き返す。相手の反応を確認する。,執刀医に指示されて手術台をリモコンで操作するときに「台を下して」と指示されたが、「左を下して」と聞き間違えて、「左を下します」と言って一瞬操作を左回転ボタンを押した。すぐに訂正が入り、元に戻した。,1,H06BA1056BCCF90E9,https://www.med-safe.jp/mpsearch/SearchReportResult.action,執刀医,,ja
H165DF37F27BCD0CC,「OPまでソセゴンはいかないで」,「OP前にソセゴンをいって」,指示内容の復唱を徹底する。口頭指示メモを使用する。,10／29　18：14看護師Aは腹痛に対し医師指示にてソセゴン15mg0．5Aを側管より静注した。19：00看護師Aは腹痛が軽減していないことを医師へ報告した際に、医師が「OPまでソセゴンはいかないで」と指示したが、看護師Aは「OP前にソセゴンをいって」と聞き間違った。,1,H165DF37F27BCD0CC,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,看護師,ja
H206B9C808BCCCBF5,追加,側管,緊急でオーダーが入り、行う時は又聞きをせず、自己にて確認をし行うようにする。,内科医師より、アドナ注５０mg・１０mLのオーダーが入り、他のスタッフから混注したものを受け取る。《５００mL》ソルデム３Ａ注に追加と言われたが、聞き間違えをしてしまい、側管からと判断し施行してしまった。すぐにバイタルサイン測定を行い、変化無し。,1,H206B9C808BCCCBF5,https://www.med-safe.jp/mpsearch/SearchReportResult.action,内科医師,,ja
H4E52C44C7581B6C5E7,バイアスピリン,アムロジピン,依頼を受けた際、内容の復唱を行う。中止薬の抜き出し後は必ずダブルチェックを行う。,口頭で中止薬の取り出しを依頼をされた。その際に抜き取る薬剤の復唱確認を行わなかったため、バイアスピリンを抜いてと依頼されたが、アムロジピンだと聞き間違え思い込んでいた。薬剤を取り出した後にダブルチェックを行い、取り出し間違いに気づくことができた。,1,H4E52C44C7581B6C5E7,https://www.med-safe.jp/mpsearch/SearchReportResult.action,看護師,,ja
H7C259EB1521EC085,塩カリ,塩カル,・手術室では口答指示も多いため、必ずアンプルとシリンジに準備した薬を指示を出した医師とともに確認する。・指示は薬剤の成分名ではなく、商品名KCLで指示を出してもらう。,・口頭指示の際、医師は商品名の「KCL」ではなく成分である塩化カリウムを略して「塩カリ」と指示を出したが、看護師は「塩カル」と受け取った。・「塩カルは急ぐか」とのやり取りの際にも、医師は看護師が「塩カル」と指示を受け取っていることに気づかなかった。,1,H7C259EB1521EC085,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,看護師,ja
H87539037AD9636E0,抗生剤だしてる,抗生剤だしとく,今回、聞き間違い・思い込み・確認不測・ルール無視と言うたび重なった誤りを起こしている。また、不足ではあるが確認行為を取っている事より誤りに気づけずにいた。　確認は最も重要な為、確認をすること、確認内容の幅を広げる、思い込みを持たない、順序を省かない、ルールを守る。,担当医訪室あり状態報告。体温上昇に対し「抗生剤だしてる」を「抗生剤だしとく」と聞き違える。これから先の処方だと思い込み、オーダー確認し本日処方確認、夕食後での指示面を見て早く飲ませた方がよいだろうと思い、薬局へ行かずに他患者分の１錠を借りて２３時３０分に服用行う。,1,H87539037AD9636E0,https://www.med-safe.jp/mpsearch/SearchReportResult.action,,,ja
H8D05FF54D5F3BEF1,筋肉注射,静脈注射,指示を復唱する。,今までは乳頭確認後に静脈注射していたため、施行指示を確認した際にすぐに静脈注射したが、静脈注射後に施行医師より筋注と言ったと指摘を受けた。,1,H8D05FF54D5F3BEF1,https://www.med-safe.jp/mpsearch/SearchReportResult.action,施行医師,,ja
HA12B023D01BCDE760,負荷時間５,フサン時間５,緊急時以外はなるべく指示画面による指示を受けるようにする。口頭指示を受けた場合は必ず復唱する。医師の指示の意味を考えて行動するようにする。,ＥＣＬＨＡ装着中の患者。フサン２０ｍｇ／５％Ｇ４０ｍｌを６ｍｌ／Ｈ、ＦＦＰ５０ｍｌを１０ｍｌ／Ｈで投与されていた。４時頃医師により「フサン時間５」という口頭指示を受けフサンの流量を変更した。当事者はその旨を他看護師に報告し休憩にいく。休憩から戻り口頭指示を出した医師よりフサンの流量の変更について問われ、当該医師による口頭指示で流量変更をしたことを説明するが医師に覚えがなく「負荷（ＦＦＰ）時間５」の聞き間違えであったことに医師、当事者、他看護師が気がつく。,1,HA12B023D01BCDE760,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,,ja
HD6F67C817825D094,インテバン坐薬,アンヒバ坐薬,口頭指示を受けた際、カルテに記載してあるかを確認し、薬剤を使用する場合には、スタッフと必ずダブルチェックを行う。また、薬剤についての知識が足りないため、学習を行っていく。,口頭指示を聞き間違え、思い込みをしたため、インテバン坐薬を使用しなければいけないところを誤って、アンヒバ坐薬を使用してしまった。,1,HD6F67C817825D094,https://www.med-safe.jp/mpsearch/SearchReportResult.action,,,ja
HD908EF85EA9A18B6,半筒,３筒,医師・看護師共に半筒と３筒が聞き間違えを起こしやすいことを共有認識する。医師は口頭指示の場合、半筒という言葉を使用しない。１/2A・0.5Aとかの表現で指示を出す。看護師も同様に復唱するときは分かりやすい言葉で聞きなおす。指示内容に疑問を感じたときは、他の勤務者や薬剤師に相談する。,電話での口頭指示にて、聞き取り間違いが起こった。口頭指示箋を使用しなかった。口頭指示にて聞きなおして確認しているが半筒と３筒を間違えるリスクが高いことを認識していなかった。患者様の状態をアセスメントできておらず、過剰投与に至った（患者様は以前もブスコパン使用時に頻脈となった経緯あり）。情報共有できていなかった。同勤務者は過剰だと思ったが、電話でＤｒに再確認するのを聞いていたので間違いだと思わなかった。薬剤科にも確認することを思いつかなかった。実施済処方にて薬剤師もチェックがかからなかった。前回、頻脈となった経緯あったが、情報を共有が出来ていなかった。,1,HD908EF85EA9A18B6,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,,ja
HDAC01CC61E564CE2,塩化ナトリウム,塩化カリウム,薬剤師は、薬剤持参時に注射処方箋をもとに看護師と確認を行う。,救急外来で医師より塩化ナトリウム補正液の口頭指示が出た。薬剤部に薬剤を持ってきてもらうよう電話で連絡した。薬剤師は、塩化カリウムと聞き間違え、ＫＣＬ注を持っていった。,1,HDAC01CC61E564CE2,https://www.med-safe.jp/mpsearch/SearchReportResult.action,医師,薬剤師,ja
HE2D918C1E410180D,薬が来たら飲ませとって,薬が来たら置いといて,口頭指示を受けない　もし、受けた場合はメモを取るなどし必ず復唱し再度確認を行う　与薬マニュアルをもう一度見直す　５Ｒ：声だし・指差し呼称をする,日勤の看護師より申し送り後、「薬が来たら飲ませとって。」と聞こえた。オーグメンチンの内服薬が薬局からきた際、投薬開始日が翌日になっており、不信に思いカルテを確認した。しかし、カルテにも翌日～開始と書いてあった。本日分のオーグメンチンが飲んだかどうか確認できなかった為、本人の薬袋を確認する為薬箱を開いたが薬袋を確認することが出来ず、遅出、同じチームの看護師に確認するが分からなかった。しかし、飲ませなければならないと思い、翌日開始分の内服薬を飲ませてしまった。申し送り時、に「オーグメンチン飲ませました。」と言うと、　「置いといてと言った」と言われ、聞き間違っていたことに気付いた,1,HE2D918C1E410180D,https://www.med-safe.jp/mpsearch/SearchReportResult.action,看護師,看護師,ja
